_id.scid,_id.date,index
SCET_0005,2025/08/22,826.6689664447232
SCET_0005,2025/08/21,831.1778535241369
SCET_0005,2025/08/20,828.6365004962714
SCET_0005,2025/08/19,828.1948956635591
SCET_0005,2025/08/18,827.7207754041011
SCET_0005,2025/08/14,823.1068456028892
SCET_0005,2025/08/13,822.8303892426991
SCET_0005,2025/08/12,819.1622374090196
SCET_0005,2025/08/11,821.4601771930228
SCET_0005,2025/08/08,820.5199608052504
SCET_0005,2025/08/07,823.6313973040642
SCET_0005,2025/08/06,822.1432604077959
SCET_0005,2025/08/05,824.360121076021
SCET_0005,2025/08/04,824.6497025666491
SCET_0005,2025/08/01,817.6685389329913
SCET_0005,2025/07/31,822.3381770717423
SCET_0005,2025/07/30,824.6979815717438
SCET_0005,2025/07/29,823.1483317525322
SCET_0005,2025/07/28,820.243990456349
SCET_0005,2025/07/25,823.6066884336409
SCET_0005,2025/07/24,828.4505545552224
SCET_0005,2025/07/23,835.8084680646286
SCET_0005,2025/07/22,829.8265040811859
SCET_0005,2025/07/21,828.2578157587216
SCET_0005,2025/07/18,825.3376020967788
SCET_0005,2025/07/17,826.4569044610316
SCET_0005,2025/07/16,828.6940349082013
SCET_0005,2025/07/15,829.7748413637771
SCET_0005,2025/07/14,828.4133570313538
SCET_0005,2025/07/11,826.9988028093026
SCET_0005,2025/07/10,829.8446214235081
SCET_0005,2025/07/09,830.5048635205426
SCET_0005,2025/07/08,833.6366785857115
SCET_0005,2025/07/07,831.1547277224604
SCET_0005,2025/07/04,832.337410762341
SCET_0005,2025/07/03,831.2322889076906
SCET_0005,2025/07/02,832.3354759005396
SCET_0005,2025/07/01,834.3192341109022
SCET_0005,2025/06/30,830.4029869362375
SCET_0005,2025/06/27,832.8171597106757
SCET_0005,2025/06/26,833.6132426692736
SCET_0005,2025/06/25,827.4898508136844
SCET_0005,2025/06/24,823.0440597259604
SCET_0005,2025/06/23,827.0161911346918
SCET_0005,2025/06/20,827.0097500722949
SCET_0005,2025/06/19,821.3822642147378
SCET_0005,2025/06/18,822.0569715053125
SCET_0005,2025/06/17,822.0692171531135
SCET_0005,2025/06/16,825.9594570725466
SCET_0005,2025/06/13,820.765903709613
SCET_0005,2025/06/12,819.2273353716275
SCET_0005,2025/06/11,823.2708970179535
SCET_0005,2025/06/10,821.8307961211356
SCET_0005,2025/06/09,821.3514660749724
SCET_0005,2025/06/06,821.9071260306739
SCET_0005,2025/06/05,818.4269637872552
SCET_0005,2025/06/04,813.8917176595548
SCET_0005,2025/06/03,811.4412268438849
SCET_0005,2025/06/02,813.8066600327633
SCET_0005,2025/05/30,811.4133518359687
SCET_0005,2025/05/29,811.386113305045
SCET_0005,2025/05/28,812.5839651245757
SCET_0005,2025/05/27,812.1998947037933
SCET_0005,2025/05/26,816.1951773450244
SCET_0005,2025/05/23,812.2923399847357
SCET_0005,2025/05/22,808.18012076696
SCET_0005,2025/05/21,810.5852140310903
SCET_0005,2025/05/20,805.2297454422446
SCET_0005,2025/05/19,810.3706894960153
SCET_0005,2025/05/16,810.7639065362224
SCET_0005,2025/05/15,808.4191620284605
SCET_0005,2025/05/14,805.7681258599674
SCET_0005,2025/05/13,805.3855713988147
SCET_0005,2025/05/12,808.778917050168
SCET_0005,2025/05/09,796.0369054962437
SCET_0005,2025/05/08,801.6786806508137
SCET_0005,2025/05/07,806.2964130665116
SCET_0005,2025/05/06,808.5072932528051
SCET_0005,2025/05/05,804.3690251015039
SCET_0005,2025/05/02,797.5358391898001
SCET_0005,2025/04/30,797.9636153059648
SCET_0005,2025/04/29,800.7052035718924
SCET_0005,2025/04/28,797.6572819669401
SCET_0005,2025/04/25,793.9684414521441
SCET_0005,2025/04/24,800.1797052789634
SCET_0005,2025/04/23,801.5915122656933
SCET_0005,2025/04/22,805.6483495081613
SCET_0005,2025/04/21,799.3365074818456
SCET_0005,2025/04/17,788.1662670312916
SCET_0005,2025/04/16,777.7825023394453
SCET_0005,2025/04/15,770.8550033941144
SCET_0005,2025/04/11,761.5705559715144
SCET_0005,2025/04/09,742.2656422401467
SCET_0005,2025/04/08,742.0207130366549
SCET_0005,2025/04/07,735.0780869899678
SCET_0005,2025/04/04,755.6611093340023
SCET_0005,2025/04/03,765.0016070031011
SCET_0005,2025/04/02,768.5941274928489
SCET_0005,2025/04/01,766.3800557277032
SCET_0005,2025/03/28,764.3989430664319
SCET_0005,2025/03/27,764.1440778674839
SCET_0005,2025/03/26,760.6319811245958
SCET_0005,2025/03/25,764.0801530518273
SCET_0005,2025/03/24,763.6054777570846
SCET_0005,2025/03/21,759.5918237423916
SCET_0005,2025/03/20,758.0710141907142
SCET_0005,2025/03/19,752.1981897766395
SCET_0005,2025/03/18,750.0883797519687
SCET_0005,2025/03/17,741.0003009276804
SCET_0005,2025/03/13,736.3731828986193
SCET_0005,2025/03/12,735.9380383834656
SCET_0005,2025/03/11,735.7553127131225
SCET_0005,2025/03/10,735.4345628815263
SCET_0005,2025/03/07,737.6692896462272
SCET_0005,2025/03/06,736.3811890956479
SCET_0005,2025/03/05,733.3416688198977
SCET_0005,2025/03/04,728.1165989649722
SCET_0005,2025/03/03,725.4993658859296
SCET_0005,2025/02/28,725.3622868805189
SCET_0005,2025/02/27,735.9810996836475
SCET_0005,2025/02/25,739.3779955977488
SCET_0005,2025/02/24,739.0859764680428
SCET_0005,2025/02/21,742.3873534786203
SCET_0005,2025/02/20,746.3535400220026
SCET_0005,2025/02/19,747.2667513418787
SCET_0005,2025/02/18,744.5571407665155
SCET_0005,2025/02/17,743.9262326651022
SCET_0005,2025/02/14,745.6049152323583
SCET_0005,2025/02/13,746.7305280803105
SCET_0005,2025/02/12,745.5288976566276
SCET_0005,2025/02/11,747.8443261894146
SCET_0005,2025/02/10,756.1658495998672
SCET_0005,2025/02/07,756.3071957657937
SCET_0005,2025/02/06,757.1157283133557
SCET_0005,2025/02/05,759.295231512494
SCET_0005,2025/02/04,753.7186238833347
SCET_0005,2025/02/03,745.303430294186
SCET_0005,2025/02/01,744.167754008458
SCET_0005,2025/01/31,746.293187313796
SCET_0005,2025/01/30,737.4992959521248
SCET_0005,2025/01/29,735.0830666941495
SCET_0005,2025/01/28,730.1665844054396
SCET_0005,2025/01/27,727.3972745880783
SCET_0005,2025/01/24,732.4818739276133
SCET_0005,2025/01/23,733.8345664284656
SCET_0005,2025/01/22,733.2279133525069
SCET_0005,2025/01/21,729.0862011905808
SCET_0005,2025/01/20,734.3292016696977
SCET_0005,2025/01/17,731.6511851822013
SCET_0005,2025/01/16,733.233473195398
SCET_0005,2025/01/15,729.8920788680855
SCET_0005,2025/01/14,728.5103081388102
SCET_0005,2025/01/13,727.5888821059858
SCET_0005,2025/01/10,733.8170944229707
SCET_0005,2025/01/09,733.7579928102823
SCET_0005,2025/01/08,736.1848136300367
SCET_0005,2025/01/07,735.4265424344559
SCET_0005,2025/01/06,733.5618121921833
SCET_0005,2025/01/03,742.7195146856325
SCET_0005,2025/01/02,743.9267744575128
SCET_0005,2025/01/01,734.7895879530055
SCET_0005,2024/12/31,731.7305663494626
SCET_0005,2024/12/30,731.2247139986923
SCET_0005,2024/12/27,735.839600257066
SCET_0005,2024/12/26,733.7237438523582
SCET_0005,2024/12/24,732.2626335426788
SCET_0005,2024/12/23,733.5999807840903
SCET_0005,2024/12/20,728.432233322332
SCET_0005,2024/12/19,738.1858583193477
SCET_0005,2024/12/18,744.7172373702701
SCET_0005,2024/12/17,746.6634755258582
SCET_0005,2024/12/16,754.2544437814713
SCET_0005,2024/12/13,755.8608478095093
SCET_0005,2024/12/12,755.1211327858791
SCET_0005,2024/12/11,755.2254640316607
SCET_0005,2024/12/10,753.3786644135794
SCET_0005,2024/12/09,752.9387662007639
SCET_0005,2024/12/06,753.3158932696848
SCET_0005,2024/12/05,753.6367126065876
SCET_0005,2024/12/04,748.6758763353205
SCET_0005,2024/12/03,747.9850604759895
SCET_0005,2024/12/02,743.8639338083118
SCET_0005,2024/11/29,742.8273069467004
SCET_0005,2024/11/28,737.7270148211919
SCET_0005,2024/11/27,744.868438458053
SCET_0005,2024/11/26,740.9598523290642
SCET_0005,2024/11/25,744.7749072899702
SCET_0005,2024/11/22,740.6459134358772
SCET_0005,2024/11/21,727.2901910484836
SCET_0005,2024/11/19,727.7499797024818
SCET_0005,2024/11/18,723.7391611553162
SCET_0005,2024/11/14,721.9857536947045
SCET_0005,2024/11/13,727.2079185767961
SCET_0005,2024/11/12,732.5842590248109
SCET_0005,2024/11/11,743.6780251439084
SCET_0005,2024/11/08,745.5897642387954
SCET_0005,2024/11/07,744.5430044341015
SCET_0005,2024/11/06,755.10435583345
SCET_0005,2024/11/05,750.3263147378325
SCET_0005,2024/11/04,746.1452803122372
SCET_0005,2024/10/31,753.4529306882384
SCET_0005,2024/10/30,756.7233391587081
SCET_0005,2024/10/29,756.9633177169118
SCET_0005,2024/10/28,752.0371195169587
SCET_0005,2024/10/25,748.0229094598131
SCET_0005,2024/10/24,752.2209293537575
SCET_0005,2024/10/23,755.5143001673065
SCET_0005,2024/10/22,754.919392324889
SCET_0005,2024/10/21,760.7224540591898
SCET_0005,2024/10/18,760.6344827339979
SCET_0005,2024/10/17,756.4410775271023
SCET_0005,2024/10/16,759.9204960156678
SCET_0005,2024/10/15,760.4560937294772
SCET_0005,2024/10/14,762.6620202869814
SCET_0005,2024/10/11,757.2072159090985
SCET_0005,2024/10/10,756.475298566577
SCET_0005,2024/10/09,755.3951933729444
SCET_0005,2024/10/08,758.2007814705278
SCET_0005,2024/10/07,756.7832189981763
SCET_0005,2024/10/04,761.5242451736489
SCET_0005,2024/10/03,765.3615674245686
SCET_0005,2024/10/01,775.7397066164278
SCET_0005,2024/09/30,775.8117766397262
SCET_0005,2024/09/27,782.4690175865212
SCET_0005,2024/09/26,782.6721897404997
SCET_0005,2024/09/25,779.4822745221961
SCET_0005,2024/09/24,775.6289119587699
SCET_0005,2024/09/23,775.0785666148294
SCET_0005,2024/09/20,769.4483756290157
SCET_0005,2024/09/19,762.499046047208
SCET_0005,2024/09/18,759.6453649305547
SCET_0005,2024/09/17,760.9778194636913
SCET_0005,2024/09/16,760.7616788991027
SCET_0005,2024/09/13,759.1791823699864
SCET_0005,2024/09/12,754.6672651697122
SCET_0005,2024/09/11,745.0772815470862
SCET_0005,2024/09/10,747.0487198839712
SCET_0005,2024/09/09,743.429845541164
SCET_0005,2024/09/06,745.4413011947839
SCET_0005,2024/09/05,750.0752717491113
SCET_0005,2024/09/04,749.2002985264486
SCET_0005,2024/09/03,751.8929931387697
SCET_0005,2024/09/02,750.9906514018986
SCET_0005,2024/08/30,751.7080991355152
SCET_0005,2024/08/29,749.510595806879
SCET_0005,2024/08/28,747.2109990706789
SCET_0005,2024/08/27,746.749639713079
SCET_0005,2024/08/26,747.9944704475568
SCET_0005,2024/08/23,741.6673477170684
SCET_0005,2024/08/22,742.1335997829431
SCET_0005,2024/08/21,741.1976346359072
SCET_0005,2024/08/20,741.6507097752523
SCET_0005,2024/08/19,737.8095094772067
SCET_0005,2024/08/16,733.5860113807389
SCET_0005,2024/08/14,725.481045566714
SCET_0005,2024/08/13,725.0952867530054
SCET_0005,2024/08/12,727.4619912989224
SCET_0005,2024/08/09,726.4958637570079
SCET_0005,2024/08/08,720.1651410006199
SCET_0005,2024/08/07,723.95097872249
SCET_0005,2024/08/06,718.7056013945421
SCET_0005,2024/08/05,722.7185187693125
SCET_0005,2024/08/02,737.8969247599457
SCET_0005,2024/08/01,740.9507756339876
SCET_0005,2024/07/31,738.4071137765384
SCET_0005,2024/07/30,736.0076614709922
SCET_0005,2024/07/29,736.698685846243
SCET_0005,2024/07/26,739.7232778943917
SCET_0005,2024/07/25,729.6043405673028
SCET_0005,2024/07/24,730.3481421539786
SCET_0005,2024/07/23,733.7412990315672
SCET_0005,2024/07/22,740.0666009556774
SCET_0005,2024/07/19,742.8312960859901
SCET_0005,2024/07/18,748.8411995054753
SCET_0005,2024/07/16,743.4356418184243
SCET_0005,2024/07/15,740.7393471802038
SCET_0005,2024/07/12,738.4241271633367
SCET_0005,2024/07/11,735.4047753499957
SCET_0005,2024/07/10,735.2437193403568
SCET_0005,2024/07/09,735.5704460466834
SCET_0005,2024/07/08,733.6566081241917
SCET_0005,2024/07/05,734.2849308608545
SCET_0005,2024/07/04,733.6228457034135
SCET_0005,2024/07/03,732.2795215872718
SCET_0005,2024/07/02,728.7530942460918
SCET_0005,2024/07/01,726.7574008837521
SCET_0005,2024/06/28,725.4598624431559
SCET_0005,2024/06/27,723.360782990877
SCET_0005,2024/06/26,720.1193137382172
SCET_0005,2024/06/25,718.4001552355296
SCET_0005,2024/06/24,714.2370514341258
SCET_0005,2024/06/21,715.8894496536292
SCET_0005,2024/06/20,715.7811013501088
SCET_0005,2024/06/19,714.0124181353629
SCET_0005,2024/06/18,713.0342673386808
SCET_0005,2024/06/14,712.2258042964254
SCET_0005,2024/06/13,711.5181419793587
SCET_0005,2024/06/12,709.7688210817926
SCET_0005,2024/06/11,708.0422540113861
SCET_0005,2024/06/10,705.378498616875
SCET_0005,2024/06/07,709.6464897065132
SCET_0005,2024/06/06,700.4434880746642
SCET_0005,2024/06/05,694.5307853544679
SCET_0005,2024/06/04,692.5363151691968
SCET_0005,2024/06/03,707.36590776096
SCET_0005,2024/05/31,696.3680775772257
SCET_0005,2024/05/30,692.9136507540375
SCET_0005,2024/05/29,698.3997016932547
SCET_0005,2024/05/28,701.6387940970835
SCET_0005,2024/05/27,702.2202469917452
SCET_0005,2024/05/24,702.3367405029072
SCET_0005,2024/05/23,703.5541332178701
SCET_0005,2024/05/22,699.6931119839483
SCET_0005,2024/05/21,698.3270340406466
SCET_0005,2024/05/17,694.0507587327538
SCET_0005,2024/05/16,693.1328632205225
SCET_0005,2024/05/15,688.739010235012
SCET_0005,2024/05/14,687.2922305236244
SCET_0005,2024/05/13,684.3654647225237
SCET_0005,2024/05/10,686.6834091147546
SCET_0005,2024/05/09,678.611371657829
SCET_0005,2024/05/08,686.0988843181965
SCET_0005,2024/05/07,686.4762199030371
SCET_0005,2024/05/06,689.0377428793712
SCET_0005,2024/05/03,688.9319104352948
SCET_0005,2024/05/02,694.2389052353749
SCET_0005,2024/04/30,692.8440270848765
SCET_0005,2024/04/29,695.3264189967264
SCET_0005,2024/04/26,691.2979478465954
SCET_0005,2024/04/25,691.2556926916429
SCET_0005,2024/04/24,688.2459872842385
SCET_0005,2024/04/23,686.3426714182194
SCET_0005,2024/04/22,690.5544242811459
SCET_0005,2024/04/19,688.875005073967
SCET_0005,2024/04/18,684.8427948873234
SCET_0005,2024/04/16,687.6361512142197
SCET_0005,2024/04/15,687.9314228432925
SCET_0005,2024/04/12,695.472060241618
SCET_0005,2024/04/10,694.8407351083653
SCET_0005,2024/04/09,693.0012745526963
SCET_0005,2024/04/08,691.8357138933161
SCET_0005,2024/04/05,684.4558544834033
SCET_0005,2024/04/04,685.3245728101092
SCET_0005,2024/04/03,682.6655711132598
SCET_0005,2024/04/02,682.3279053186213
SCET_0005,2024/04/01,680.3285424250755
SCET_0005,2024/03/28,672.0053093004079
SCET_0005,2024/03/27,666.8016310849603
SCET_0005,2024/03/26,664.8312769145309
SCET_0005,2024/03/22,665.577246834118
SCET_0005,2024/03/21,666.6096065352134
SCET_0005,2024/03/20,658.5618241037425
SCET_0005,2024/03/19,658.2169582573047
SCET_0005,2024/03/18,662.4087927605988
SCET_0005,2024/03/15,662.8642447487748
SCET_0005,2024/03/14,666.3040629524448
SCET_0005,2024/03/13,661.7852237215977
SCET_0005,2024/03/12,670.5548600578143
SCET_0005,2024/03/11,670.8564560881504
SCET_0005,2024/03/07,671.2154440169602
SCET_0005,2024/03/06,668.6103732032982
SCET_0005,2024/03/05,665.8013240904284
SCET_0005,2024/03/04,664.1994652441322
SCET_0005,2024/03/01,658.8657690644599
SCET_0005,2024/02/29,651.5272196536573
SCET_0005,2024/02/28,650.5539615652503
SCET_0005,2024/02/27,655.8873102183898
SCET_0005,2024/02/26,654.3974692068202
SCET_0005,2024/02/23,655.0329224899756
SCET_0005,2024/02/22,656.2008599981866
SCET_0005,2024/02/21,652.231212439518
SCET_0005,2024/02/20,654.8359357266472
SCET_0005,2024/02/19,654.4803393078173
SCET_0005,2024/02/16,651.4513410885397
SCET_0005,2024/02/15,648.3827425843666
SCET_0005,2024/02/14,645.8896896054313
SCET_0005,2024/02/13,646.5183598686268
SCET_0005,2024/02/12,644.0073067601935
SCET_0005,2024/02/09,647.7199207870029
SCET_0005,2024/02/08,646.75875545867
SCET_0005,2024/02/07,651.2955253137084
SCET_0005,2024/02/06,649.7010750351311
SCET_0005,2024/02/05,646.4379361217673
SCET_0005,2024/02/02,650.5664018518571
SCET_0005,2024/02/01,647.7068828710865
SCET_0005,2024/01/31,647.7657064625486
SCET_0005,2024/01/30,642.9045172447078
SCET_0005,2024/01/29,646.0378467097669
SCET_0005,2024/01/25,637.669592467926
SCET_0005,2024/01/24,640.5231345739662
SCET_0005,2024/01/23,635.6968614486657
SCET_0005,2024/01/20,643.1170577833966
SCET_0005,2024/01/19,643.8547434847289
SCET_0005,2024/01/18,639.482490654616
SCET_0005,2024/01/17,641.7821568961226
SCET_0005,2024/01/16,652.4488542024014
SCET_0005,2024/01/15,654.741320392109
SCET_0005,2024/01/12,649.3370553874333
SCET_0005,2024/01/11,643.3164909008624
SCET_0005,2024/01/10,643.383807226499
SCET_0005,2024/01/09,641.8483890553036
SCET_0005,2024/01/08,641.0637640066636
SCET_0005,2024/01/05,646.0343161891739
SCET_0005,2024/01/04,645.7111895087468
SCET_0005,2024/01/03,643.5486717779575
SCET_0005,2024/01/02,648.0471340304756
SCET_0005,2024/01/01,649.2977331237641
SCET_0005,2023/12/29,647.673328966228
SCET_0005,2023/12/28,649.2809561713349
SCET_0005,2023/12/27,646.146264518594
SCET_0005,2023/12/26,641.7476578354217
SCET_0005,2023/12/22,638.0578671410785
SCET_0005,2023/12/21,635.1778321713658
SCET_0005,2023/12/20,632.4781460231654
SCET_0005,2023/12/19,638.2738686950538
SCET_0005,2023/12/18,637.6754998373499
SCET_0005,2023/12/15,638.8867071616627
SCET_0005,2023/12/14,633.7961309473972
SCET_0005,2023/12/13,624.9565929207936
SCET_0005,2023/12/12,624.6610432704945
SCET_0005,2023/12/11,626.8489696985007
SCET_0005,2023/12/08,629.2282535416377
SCET_0005,2023/12/07,628.5230375787083
SCET_0005,2023/12/06,628.0375622062669
SCET_0005,2023/12/05,626.7292236879719
SCET_0005,2023/12/04,625.8332758576709
SCET_0005,2023/12/01,615.8189477975898
SCET_0005,2023/11/30,612.2169199125185
SCET_0005,2023/11/29,610.9649586315481
SCET_0005,2023/11/28,604.3145702100194
SCET_0005,2023/11/24,601.7157542923142
SCET_0005,2023/11/23,601.4165351108089
SCET_0005,2023/11/22,601.8815639996149
SCET_0005,2023/11/21,600.6018866779034
SCET_0005,2023/11/20,597.8360378758287
SCET_0005,2023/11/17,599.8209311604695
SCET_0005,2023/11/16,598.4522678524173
SCET_0005,2023/11/15,596.4086204816208
SCET_0005,2023/11/13,589.9097111691012
SCET_0005,2023/11/10,590.6379589804166
SCET_0005,2023/11/09,589.4639750921684
SCET_0005,2023/11/08,592.0857533529531
SCET_0005,2023/11/07,591.2927745807517
SCET_0005,2023/11/06,592.7863546288339
SCET_0005,2023/11/03,589.365829237037
SCET_0005,2023/11/02,587.5216149837063
SCET_0005,2023/11/01,584.0361501151037
SCET_0005,2023/10/31,586.9846550822151
SCET_0005,2023/10/30,587.8833272878799
SCET_0005,2023/10/27,584.7329428491653
SCET_0005,2023/10/26,581.8771629049073
SCET_0005,2023/10/25,585.6807922403555
SCET_0005,2023/10/23,589.3825366841597
SCET_0005,2023/10/20,593.6513339190271
SCET_0005,2023/10/19,593.9153589867657
SCET_0005,2023/10/18,594.4811886007602
SCET_0005,2023/10/17,595.438545387274
SCET_0005,2023/10/16,593.9799509370387
SCET_0005,2023/10/13,591.6584065189081
SCET_0005,2023/10/12,592.3287758946038
SCET_0005,2023/10/11,591.8697238805282
SCET_0005,2023/10/10,587.9000068165531
SCET_0005,2023/10/09,584.5539282968855
SCET_0005,2023/10/06,585.0030558837981
SCET_0005,2023/10/05,582.4547098339935
SCET_0005,2023/10/04,580.665788651532
SCET_0005,2023/10/03,584.5527051198167
SCET_0005,2023/09/29,588.423998307434
SCET_0005,2023/09/28,586.8188869617711
SCET_0005,2023/09/27,591.4097962159166
SCET_0005,2023/09/26,590.6217796572965
SCET_0005,2023/09/25,591.7608474530044
SCET_0005,2023/09/22,591.7800707595711
SCET_0005,2023/09/21,593.530614834206
SCET_0005,2023/09/20,597.7009186874091
SCET_0005,2023/09/18,602.3698053342766
SCET_0005,2023/09/15,602.5042294696302
SCET_0005,2023/09/14,599.668687493088
SCET_0005,2023/09/13,599.4764544274213
SCET_0005,2023/09/12,597.5806166344277
SCET_0005,2023/09/11,598.4337116804664
SCET_0005,2023/09/08,594.820953223003
SCET_0005,2023/09/07,592.5285565386022
SCET_0005,2023/09/06,590.9595149572417
SCET_0005,2023/09/05,590.3684156566436
SCET_0005,2023/09/04,590.2014522775806
SCET_0005,2023/09/01,587.4200497001453
SCET_0005,2023/08/31,584.4668605406788
SCET_0005,2023/08/30,585.912208559078
SCET_0005,2023/08/29,583.9272457691304
SCET_0005,2023/08/28,582.7425313084901
SCET_0005,2023/08/25,583.0189271575291
SCET_0005,2023/08/24,585.2741004058654
SCET_0005,2023/08/23,585.6608738807229
SCET_0005,2023/08/22,584.1675023485604
SCET_0005,2023/08/21,583.5354405753849
SCET_0005,2023/08/18,582.818201357688
SCET_0005,2023/08/17,584.4077589279904
SCET_0005,2023/08/16,587.090737629068
SCET_0005,2023/08/14,586.9057046152006
SCET_0005,2023/08/11,586.8336345919024
SCET_0005,2023/08/10,588.9698679749391
SCET_0005,2023/08/09,591.687623757944
SCET_0005,2023/08/08,591.0040774557186
SCET_0005,2023/08/07,591.067724250149
SCET_0005,2023/08/04,589.3532499398167
SCET_0005,2023/08/03,586.6475869168859
SCET_0005,2023/08/02,590.0958283494239
SCET_0005,2023/08/01,594.2252392353562
SCET_0005,2023/07/31,594.7935152034881
SCET_0005,2023/07/28,592.4446717764561
SCET_0005,2023/07/27,593.9081589349662
SCET_0005,2023/07/26,595.6898800656286
SCET_0005,2023/07/25,592.7077516883522
SCET_0005,2023/07/24,593.1246875580883
SCET_0005,2023/07/21,594.5664355505878
SCET_0005,2023/07/20,599.9671700346704
SCET_0005,2023/07/19,596.7977013000022
SCET_0005,2023/07/18,593.7170100357553
SCET_0005,2023/07/17,592.1826760310154
SCET_0005,2023/07/14,589.2631797870205
SCET_0005,2023/07/13,586.827796727785
SCET_0005,2023/07/12,584.5184145750352
SCET_0005,2023/07/11,585.1119602297707
SCET_0005,2023/07/10,583.1018667638327
SCET_0005,2023/07/07,583.2208066291323
SCET_0005,2023/07/06,585.1863375965934
SCET_0005,2023/07/05,583.4658864115306
SCET_0005,2023/07/04,583.3865468311266
SCET_0005,2023/07/03,580.8104847405809
SCET_0005,2023/06/30,576.690581249972
SCET_0005,2023/06/28,572.855635847883
SCET_0005,2023/06/27,570.4203917992608
SCET_0005,2023/06/26,568.6026704096024
SCET_0005,2023/06/23,567.4011094912263
SCET_0005,2023/06/22,570.2065585781966
SCET_0005,2023/06/21,572.2190983982721
SCET_0005,2023/06/20,572.901699544655
SCET_0005,2023/06/19,571.8300175798902
SCET_0005,2023/06/16,573.8593343523949
SCET_0005,2023/06/15,569.4641886845092
SCET_0005,2023/06/14,571.8961107284581
SCET_0005,2023/06/13,572.2771158445048
SCET_0005,2023/06/12,570.5133948433404
SCET_0005,2023/06/09,569.7913324226752
SCET_0005,2023/06/08,569.8080398697979
SCET_0005,2023/06/07,572.4141253446089
SCET_0005,2023/06/06,570.193868188813
SCET_0005,2023/06/05,569.4355969932321
SCET_0005,2023/06/02,570.680566738323
SCET_0005,2023/06/01,567.8966483014437
SCET_0005,2023/05/31,569.6724620626823
SCET_0005,2023/05/30,571.0529401095822
SCET_0005,2023/05/29,570.7694137140505
SCET_0005,2023/05/26,568.8123059754573
SCET_0005,2023/05/25,565.0974541104301
SCET_0005,2023/05/24,565.2585796253758
SCET_0005,2023/05/23,565.6429067460958
SCET_0005,2023/05/22,567.0212164600846
SCET_0005,2023/05/19,563.3709565453303
SCET_0005,2023/05/18,562.4134607482035
SCET_0005,2023/05/17,563.8828552761375
SCET_0005,2023/05/16,566.8230065196875
SCET_0005,2023/05/15,569.2200124710962
SCET_0005,2023/05/12,565.8545716342488
SCET_0005,2023/05/11,567.6305244061004
SCET_0005,2023/05/10,567.1667881996698
SCET_0005,2023/05/09,566.3810094792675
SCET_0005,2023/05/08,565.7033010411595
SCET_0005,2023/05/05,563.2584800919072
SCET_0005,2023/05/04,566.3690557298066
SCET_0005,2023/05/03,561.4176573485564
SCET_0005,2023/05/02,560.1690180722593
SCET_0005,2023/04/28,557.8453748265242
SCET_0005,2023/04/27,555.9976300526006
SCET_0005,2023/04/26,553.5142234796018
SCET_0005,2023/04/25,552.0147360620957
SCET_0005,2023/04/24,551.4596370204933
SCET_0005,2023/04/21,549.4496130598619
SCET_0005,2023/04/20,550.9383699049758
SCET_0005,2023/04/19,548.8764443834551
SCET_0005,2023/04/18,551.0007935223376
SCET_0005,2023/04/17,552.915993632511
SCET_0005,2023/04/13,555.4055160908534
SCET_0005,2023/04/12,554.3889881863447
SCET_0005,2023/04/11,552.1049452255052
